datetime,open,high,low,close,volume,rsi,macd,bb_upper,atr,vwap,ema,adx,cci,stoch,obv,sentiment
2025-07-03 18:30:00,2586.16,2586.22,2581.49,2582.18,1255.6237,53.58961613687944,0.8694976711267373,2585.5680584684605,5.515665905885963,2579.081204035116,2579.37319361694,13.864683495714031,109.09650476057016,64.4502962475308,15364.229500000001,0.000228294238912935
2025-07-03 18:35:00,2582.18,2586.38,2580.64,2586.38,1008.3106,58.22676221045098,1.2912669768070373,2586.582285077992,5.531689769751268,2579.8216786491125,2580.040508510565,14.21899699193506,111.9265371227588,92.01596806387333,16372.540100000002,0.0003198280717128706
2025-07-03 18:40:00,2586.37,2586.37,2584.38,2585.66,607.3538,57.17216136200136,1.5495618234022004,2587.4843165424018,5.2794262147690345,2580.4876205071346,2580.575698176225,14.548002381283156,111.69019725643297,86.80412371133946,15765.186300000001,0.00032541544501985914
2025-07-03 18:45:00,2585.65,2585.69,2579.99,2580.36,731.1737,49.99402600426149,1.3114787337153757,2587.5849366421094,5.309467199428409,2580.93884283346,2580.555155492775,13.703774254184315,31.058899259744766,45.67343867569737,15034.012600000002,7.01555310657261e-05
2025-07-03 18:50:00,2580.37,2584.39,2580.37,2584.03,566.9585999999999,54.27511749291668,1.4027643046592857,2588.0239106912913,5.2180766851835045,2581.2407871435253,2580.8860930648916,12.919848136163964,43.97005635462749,73.288186606473,15600.971200000002,0.00023748532695116084
2025-07-03 18:55:00,2584.02,2585.79,2583.23,2585.49,1691.4449000000002,55.892872915197884,1.5747656573398672,2588.713078298172,5.02821406481325,2582.0030562345314,2581.3245603920445,12.523410104132163,82.4489363393111,84.2738901429635,17292.416100000002,0.00026193071579663774
2025-07-03 19:00:00,2585.5,2592.18,2584.92,2590.86,1131.1558,61.31433523057453,2.1199545728895828,2590.1351195904417,5.187627345898001,2582.8730038753347,2582.232697497564,13.412197640798322,179.02483321646181,92.6215762996103,18423.571900000003,0.00022549937697329456
2025-07-03 19:05:00,2590.86,2592.43,2588.0,2588.0,1464.2947,57.276395934348855,2.2947897110216218,2590.580855436791,5.133511106905274,2583.7991815152977,2582.7819644025576,14.280057047260138,158.01291419764186,75.57883131201837,16959.277200000004,0.0001560851103551327
2025-07-03 19:10:00,2588.0,2592.37,2587.76,2590.29,880.0322,59.57218590490966,2.588295420828672,2591.553152736037,5.096117456412017,2584.3745713824537,2583.4970154118378,15.012900646422645,139.09305824198483,88.2028665931649,17839.309400000006,0.00038757356249696784
2025-07-03 19:15:00,2590.3,2592.31,2589.6,2591.68,726.4739,60.94406339755517,2.899636983545406,2592.721465442818,4.925680495239733,2584.8357735912205,2584.276347277377,15.693398274216403,132.95128939829027,95.8654906284454,18565.783300000006,0.00042615085285533744
2025-07-03 19:20:00,2591.68,2592.05,2588.68,2589.67,433.0687,57.885143356906234,2.950179381873113,2593.146172024951,4.814560459865491,2585.4994550942642,2584.7900284890557,16.014526177275602,94.62015219708468,84.06466512702188,18132.714600000007,0.0002674736690319035
2025-07-03 19:25:00,2589.67,2591.26,2588.66,2588.66,823.7333,56.35449551411468,2.8755880485759917,2593.49929567051,4.656377569875125,2586.199682955139,2585.158597204384,16.30570088683702,68.61048353865009,77.69230769230732,17308.981300000007,8.130935869810063e-05
2025-07-03 19:30:00,2588.66,2588.74,2582.21,2583.58,780.759,49.29408430246857,2.3791351458662575,2593.1377881227654,4.790207743455454,2586.502947433152,2585.0082546134904,15.602272403837068,-40.73059791932544,28.858520900322585,16528.22230000001,4.60223570286263e-05
2025-07-03 19:35:00,2583.59,2584.87,2583.19,2583.64,661.9208,49.37475963223842,1.9678499925084907,2592.7625867348725,4.568050047494339,2586.531350009324,2584.8779446503013,14.949088812479971,-59.91290449608974,29.34083601286234,17190.14310000001,-8.75867288672912e-05
2025-07-03 19:40:00,2583.65,2586.29,2583.33,2586.13,607.5001,52.73560840602559,1.821824872441539,2592.8663142032597,4.453189329816174,2586.802365033134,2584.9971880169396,13.936274714552294,-33.811444071504,49.35691318328216,17797.64320000001,1.592476509261938e-05
2025-07-03 19:45:00,2586.12,2587.76,2584.14,2586.75,481.11440000000005,53.5622739642303,1.7361148795407644,2593.013900815377,4.393675806257901,2586.9813004248667,2585.1641224915165,13.29049055249638,-14.443496159441809,54.34083601286325,18278.757600000008,0.00020671703611764106
2025-07-03 19:50:00,2586.75,2586.75,2583.93,2584.91,564.7319,50.726686277885584,1.5023977639684745,2592.6268563868775,4.281270391525206,2586.9735091275143,2585.139920349467,12.62658818399988,-38.81515484149336,39.54983922829623,17714.02570000001,2.8917081766407133e-05
2025-07-03 19:55:00,2584.91,2587.37,2584.89,2586.02,650.0171,52.365010995908456,1.3907117302414918,2592.156194830715,4.152608220701978,2587.2399809095564,2585.223737459042,12.19209975680519,-26.440001464719014,46.84908789386498,18364.04280000001,1.761761654165787e-05
2025-07-03 20:00:00,2586.02,2587.88,2585.69,2587.12,477.9309,53.99740479309163,1.3751091484864446,2592.0572719623206,4.01242191922327,2587.440391024252,2585.404333891514,11.94198165386201,-13.797373282192485,48.0430528375729,18841.97370000001,-0.00012001668884981109
2025-07-03 20:05:00,2587.11,2591.48,2587.11,2591.48,543.7603,59.86783516576472,1.6950204118011243,2592.7404772801447,4.037963210707314,2588.0083821932394,2585.9829687589886,12.679283603771983,68.1377749487124,90.70450097847518,19385.73400000001,0.00011241266266488285
2025-07-03 20:10:00,2591.48,2593.84,2589.23,2590.18,903.4005,57.51125613807883,1.8226429638366426,2592.9634981415807,4.078822981371087,2588.1378253623498,2586.3826860200375,13.891307591515785,90.78854846810002,68.52966466035878,18482.33350000001,-3.128755399511851e-06
2025-07-03 20:15:00,2590.18,2592.29,2588.49,2592.18,704.7554,60.11258732277086,2.061405442339492,2593.649917563395,4.058907054130308,2588.1429424801286,2586.934811160986,14.728974559171192,81.33487061234426,85.72656921753831,19187.08890000001,1.6498549399770097e-05
2025-07-03 20:20:00,2592.18,2593.46,2591.03,2592.7,515.1654,60.78484188352481,2.2664597438174496,2594.3637607407554,3.9425565502638453,2588.1918359195424,2587.4838767647016,15.773808635480183,107.91159224176417,90.19776440240484,19702.25430000001,9.784538807595482e-05
2025-07-03 20:25:00,2592.7,2596.84,2592.7,2594.86,953.7169,63.534125916062884,2.573593914562025,2594.8952960331917,3.9566596538164513,2588.644437451209,2588.186364691873,17.42626601726419,147.71220340840966,86.46616541353382,20655.97120000001,0.0001997720068382669
2025-07-03 20:30:00,2594.85,2595.17,2593.07,2593.07,517.6114,59.79301928834551,2.6421053712469984,2595.322850663962,3.82404110711527,2588.8630559725184,2588.6514728164566,18.96069072892077,108.3151039702268,74.23103212576929,20138.35980000001,0.0003058203393305481
2025-07-03 20:35:00,2593.07,2595.5,2592.5,2594.67,575.2896,61.9497793918629,2.7933083031648493,2596.056553385593,3.7651810280356073,2589.1469188295596,2589.2246658815557,20.129893512528415,100.15909814082383,85.16746411483214,20713.64940000001,0.0003553041432174664
2025-07-03 20:40:00,2594.68,2598.0,2594.67,2597.18,659.9392,65.1114840435711,3.080167485686161,2597.176625164788,3.7340966688902015,2590.0871229674863,2589.982316749979,21.71671280166772,125.12864816137763,94.46320054017443,21373.58860000001,0.00035560507310889816
2025-07-03 20:45:00,2597.17,2598.0,2595.54,2596.74,471.8476,64.1058831625426,3.234713369590736,2598.1754246292794,3.6430897639694755,2590.9268297653216,2590.625905630933,23.190187855868505,113.60186806771691,91.41104294478383,20901.74100000001,0.0003215088247388494
2025-07-03 20:50:00,2596.75,2597.69,2596.08,2597.02,415.036,64.4818147832018,3.341269678979188,2599.0602289516414,3.4978690665430934,2591.631119951871,2591.2348669994153,24.558414691912088,102.0770975056751,93.03482587064671,21316.77700000001,0.00038977089114159796
2025-07-03 20:55:00,2597.01,2599.2,2596.19,2599.19,972.6551000000001,67.33696224585373,3.559782232728139,2600.2382647838676,3.4630212760757124,2592.638053118549,2591.992498713757,26.140446534576565,110.71191863786846,99.93451211526022,22289.43210000001,0.0004236173696779977
2025-07-03 21:00:00,2599.2,2603.6,2599.1,2602.3,3199.6316,70.94214043548305,3.9385053761757263,2602.0951208310876,3.5370911849274473,2595.500376539269,2592.974165502923,28.339771465393962,155.90540824914933,93.05184393372676,25489.06370000001,0.00048788091444768034
2025-07-03 21:05:00,2602.3,2603.24,2593.45,2597.24,2520.6597,59.44565507651116,3.786695811912068,2602.7336687438105,3.9837275288611984,2596.4203568869566,2593.3804354550257,28.031702122846074,75.52222817353235,64.4891122278047,22968.40400000001,0.0001854054624853274
2025-07-03 21:10:00,2597.23,2597.24,2593.49,2595.73,605.734,56.50297382276004,3.50414762552964,2602.7687719832243,3.9670327053711127,2596.7143341962865,2593.604203506928,27.745637733337315,10.821716801168167,52.274105518496086,22362.67000000001,0.0001787602502782241
2025-07-03 21:15:00,2595.73,2596.06,2591.54,2594.14,915.5672,53.499802262161616,3.1160070507221462,2602.4823934428855,4.006530369273174,2596.791413758363,2593.655231744364,26.79406700077252,-41.1146485912745,37.3924553275979,21447.102800000008,6.336928715617678e-05
2025-07-03 21:20:00,2594.14,2597.36,2592.16,2594.98,362.65369999999996,54.864675294758676,2.8434068049250527,2602.4183590256275,4.091778200039395,2597.1234892123994,2593.7814001496627,26.232366712252222,-25.065508886176115,42.95168762409121,21809.756500000007,7.363623552916754e-05
2025-07-03 21:25:00,2594.99,2595.81,2594.0,2594.51,389.34409999999997,53.91117785994732,2.5599347399279395,2602.2753272621003,3.9287940428937205,2597.384290606767,2593.850790611599,25.710787872911943,-40.22720256837756,27.684964200478113,21420.41240000001,-1.0882703827504633e-05
2025-07-03 21:30:00,2594.51,2594.79,2591.51,2594.78,395.0969,54.401440085539136,2.3302066577807636,2601.7215680865097,3.8824516112584364,2597.4700632133317,2593.939286743828,24.33677213642627,-86.53786588199654,27.047146401985653,21815.50930000001,5.52748930840267e-05
2025-07-03 21:35:00,2594.79,2595.39,2592.17,2592.95,326.2871,50.48185465958366,1.9776823010233784,2601.0676187357453,3.8351336390256767,2597.5716415165793,2593.845068958701,23.23765399708552,-86.33203679695238,11.9106699751831,21489.222200000007,-5.491605181282e-05
2025-07-03 21:40:00,2592.95,2593.35,2589.53,2592.42,678.0007,49.372365316887226,1.6366711120995205,2600.4426966625565,3.834052664809536,2597.4140466571375,2593.7093481054917,21.805567054617303,-135.15637660021133,20.5401563610514,20811.221500000007,-0.00015256339452807133
2025-07-03 21:45:00,2592.42,2593.17,2590.64,2592.29,638.3157,49.08738824200022,1.3404752106680462,2600.393021958009,3.7409060458945835,2597.2866433361955,2593.5741720954447,20.4757720366111,-113.02284767134255,19.61620469083028,20172.905800000008,-0.00014262436757994656
2025-07-03 21:50:00,2592.29,2596.17,2592.28,2595.68,607.7192,56.18890516310541,1.3635641743821907,2600.2109548898356,3.7515556140449613,2597.1967343559118,2593.774727133974,19.729099314184968,-23.943942614233467,43.71002132195994,20780.625000000007,-4.263298825881353e-05
2025-07-03 21:55:00,2595.69,2596.71,2594.31,2595.52,525.1019,55.79334448455677,1.3533510926836243,2600.1773838654967,3.655015927327471,2597.1427273719637,2593.9409435974053,19.191398163950886,5.365296803671583,42.57285003553593,20255.523100000006,-0.000117400818271024
2025-07-03 22:00:00,2595.52,2599.43,2594.02,2599.42,2740.6207,62.688372618661745,1.6410376971343794,2600.650215512506,3.7803719325183556,2597.2371961188705,2594.4627584928908,19.420264621363362,73.7842977451765,70.29140014214695,22996.143800000005,-9.18956127418935e-05
2025-07-03 22:05:00,2599.42,2601.66,2598.7,2600.0,1292.8014,63.59771023242783,1.8939997069219316,2601.2246645301752,3.7217739373384755,2597.421232632552,2594.9901148269014,20.14820404311203,140.39151849070015,74.41364605543721,24288.945200000006,8.873442622649626e-05
2025-07-03 22:10:00,2600.0,2600.45,2594.02,2594.5,821.5517,50.923554168197725,1.6318588347389777,2601.172152963054,3.9152186561000013,2596.291246446949,2594.9434372243395,19.216448410788207,44.89374572617212,36.25091174325274,23467.393500000006,-3.909875882320465e-05
2025-07-03 22:15:00,2594.51,2596.81,2594.24,2595.13,389.6904,52.10106780685162,1.4581375379034398,2601.1739599054913,3.819131609235727,2595.8610377621,2594.9612051077356,18.351246752201796,18.31175836028524,46.16652926628251,23857.083900000005,3.2181724581720195e-05
2025-07-03 22:20:00,2595.13,2595.14,2591.79,2592.78,465.05190000000005,47.52082202237852,1.117949769295592,2601.123403922079,3.7856222085760254,2595.7668286172384,2594.7534712879515,17.262705207002778,-67.62295678499046,26.79307502061082,23392.032000000007,-7.026402857471248e-05
2025-07-03 22:25:00,2592.78,2593.09,2590.37,2591.31,1565.2843,44.863931589195126,0.721415765180609,2601.193080087835,3.7095063365348993,2595.3345074514127,2594.42552164148,16.640767159449844,-118.22541021294074,14.674361088209366,21826.747700000007,-0.00010241736918612891
2025-07-03 22:30:00,2591.31,2594.49,2590.87,2593.93,445.8224,50.20739887089747,0.6115225623539118,2601.0432419187377,3.703113026782399,2595.2621779204237,2594.378329104196,15.62671504681799,-52.273419483966556,36.27370156636242,22272.570100000008,-2.6833558589123285e-05
2025-07-03 22:35:00,2593.97,2594.47,2592.05,2594.46,339.8163,51.23692577216796,0.5607341833601822,2600.5469231537386,3.6114620962979145,2595.230648016287,2594.3861072847485,14.685095227945553,-28.26702810950052,40.64303380049445,22612.386400000007,4.8965214161524516e-05
2025-07-03 22:40:00,2594.46,2595.81,2594.21,2594.58,278.3878,51.48153340877981,0.5241252347655063,2599.055645231103,3.467786232276628,2595.2761797547087,2594.404573257629,13.891989564646352,12.20071870805505,41.63231657048534,22890.774200000007,6.985294688797532e-05
2025-07-03 22:45:00,2594.57,2594.86,2591.49,2594.48,482.80809999999997,51.25081452428097,0.4814928649570902,2598.7703164221734,3.4608015013997506,2595.2561292964137,2594.4117567569024,13.486800732722555,-33.92026433632823,40.8079142621596,22407.96610000001,7.081997288647483e-05
2025-07-03 22:50:00,2594.47,2594.48,2592.76,2593.6,273.2315,49.162790227653886,0.3724049072447997,2598.659779171906,3.33645853701404,2595.432547355922,2594.3344465895784,13.110553960221889,-41.6233188059522,28.609388839681387,22134.734600000007,-6.642216926687945e-05
2025-07-03 22:55:00,2593.6,2594.91,2593.33,2593.68,420.7882,49.364756883092554,0.28907496992269444,2598.6514192665377,3.2109972129416033,2595.5786454873255,2594.272118342952,12.603019911234513,-35.51538272569629,29.317980513728575,22555.522800000006,-5.871499947170585e-05
2025-07-03 23:00:00,2593.69,2597.86,2593.5,2597.86,1581.7473,58.616022929593036,0.5539409737884853,2599.0406005107357,3.293068840588641,2595.736750935181,2594.6138213579093,12.268183014904318,58.39455342970216,66.34189548273038,24137.270100000005,-4.962994259303614e-05
2025-07-03 23:05:00,2597.85,2598.18,2595.28,2596.42,488.2686,54.89508338621399,0.6402725611615097,2599.199205092171,3.2649924948322835,2595.784380926453,2594.785838371442,12.056639801843945,60.679177837357926,53.58724534986892,23649.001500000006,-0.00011441569966335237
2025-07-03 23:10:00,2596.43,2596.5,2590.99,2592.71,463.1729,46.67434869021997,0.40466029985918794,2599.187943580269,3.4253501737728507,2595.124306519324,2594.5881394789235,11.928806747992692,-53.153414586945715,20.726306465900382,23185.828600000004,-5.7207860822537184e-05
2025-07-03 23:15:00,2592.71,2592.97,2588.65,2589.99,641.5534,41.73919247823576,-0.0015277715297088434,2599.4357162024685,3.489253732789055,2594.0383107194884,2594.150221433312,12.42013958104649,-171.34118826775378,11.355932203387473,22544.275200000004,-0.00016486758590358863
2025-07-03 23:20:00,2589.99,2590.34,2586.66,2588.02,765.6132,38.55915559059505,-0.4768998756489964,2599.921008477589,3.502878466161286,2593.3128375549522,2593.566390820615,13.341367771171434,-226.8069699026981,11.80555555555668,21778.662000000004,-0.00015279078533176707
2025-07-03 23:25:00,2588.01,2589.06,2587.99,2588.5,495.5902,39.763382659823876,-0.8056170526583628,2600.2274614689663,3.329101432864063,2592.9467373257585,2593.083877409128,14.196793947716026,-161.24949109883968,15.972222222223511,22274.252200000003,-9.008836948619832e-05
2025-07-03 23:30:00,2588.49,2589.57,2585.91,2585.91,470.2704,35.69769010339493,-1.260587865954676,2600.6592677680756,3.3527370448023666,2592.617288891722,2592.400650989211,15.463664576429043,-152.45673210903766,0.0,21803.9818,-0.00025772596168074924
2025-07-03 23:35:00,2585.91,2588.43,2585.72,2586.5,526.7714,37.27114925901415,-1.5556152796084461,2600.801197842933,3.306827255887914,2592.433224028454,2591.838684228334,16.682046266011483,-126.71556086189646,6.260032102730319,22330.753200000003,-0.00025573959866534435
2025-07-03 23:40:00,2586.5,2589.2,2586.49,2589.19,459.3202,43.99946035283079,-1.554447409626846,2599.911610518922,3.2641967376102086,2592.147388725969,2591.58642858754,17.469474965537692,-77.55951983252064,27.849117174961833,22790.0734,-0.0001729260098677817
2025-07-03 23:45:00,2589.19,2590.21,2588.54,2589.99,343.1821,45.8593392829267,-1.4720002475655747,2598.6616807168884,3.1503255420666276,2591.9659890016837,2591.4343877696792,17.755340999890098,-42.663581437196825,34.26966292134807,23133.2555,-0.00014396610801791407
2025-07-03 23:50:00,2590.0,2590.82,2589.73,2590.46,322.4907,46.97357572688639,-1.353137083585807,2598.409144853824,3.003159431919022,2591.793657052456,2591.3415889344715,17.75376368732512,-20.64265154545606,38.04173354735331,23455.746199999998,-0.00010057864724249965
2025-07-03 23:55:00,2590.45,2591.48,2590.18,2591.25,496.8343,48.87805010676628,-1.1815703644147106,2598.054913929916,2.881505186781962,2591.62767516458,2591.3328661788073,17.461178232049907,-1.8200082727742917,44.38202247191159,23952.580499999996,-7.773531524117121e-05
